SEQN,SDDSRVYR,RIDSTATR,RIAGENDR,RIDAGEYR,RIDAGEMN,RIDRETH1,RIDRETH3,RIDEXMON,RIDEXAGM,DMQMILIZ,DMQADFC,DMDBORN4,DMDCITZN,DMDYRSUS,DMDEDUC3,DMDEDUC2,DMDMARTL,RIDEXPRG,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANGA,DMDHHSIZ,DMDFMSIZ,DMDHHSZA,DMDHHSZB,DMDHHSZE,DMDHRGND,DMDHRAGE,DMDHRBR4,DMDHREDU,DMDHRMAR,DMDHSEDU,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA,INDHHIN2,INDFMIN2,INDFMPIR
88596,9,2,2,15,,3,3,2,183,,,1,1,,9,,,,1,1,2,1,2,2,1,2,2,1,5,5,0,1,0,2,47,1,4,1,4,65127.49,66731.89,2,124,15,15,5.00
88597,9,2,2,0,11,2,2,1,12,,,1,1,,,,,,2,1,1,1,2,1,,,,,5,5,2,1,0,1,27,1,2,1,4,6135.35,6368.80,1,128,6,6,1.06
88598,9,2,1,75,,3,3,1,,1,1,1,1,,,4,2,,1,2,2,1,2,2,1,2,2,,1,1,0,0,1,1,75,1,4,2,,87465.68,87241.57,1,121,4,4,1.43
88599,9,2,1,80,,3,3,1,,1,1,1,1,,,4,3,,1,2,2,1,2,2,1,1,2,,1,1,0,0,1,1,80,1,4,3,,16049.16,17438.68,1,123,3,3,1.02
88600,9,2,1,59,,5,6,1,,2,,2,1,7,,4,3,,1,2,2,1,2,2,1,2,2,1,7,7,2,1,0,1,59,2,4,3,,10485.03,11076.32,2,122,1,1,0.00
88601,9,2,2,24,,1,1,1,,2,,1,1,,,3,4,2,1,2,2,2,2,1,1,2,2,1,6,6,1,2,0,1,31,2,3,6,,22264.07,23567.39,1,121,4,4,0.60
88602,9,2,1,23,,5,6,2,,2,,2,2,2,,4,5,,1,2,2,1,2,2,,,,,5,4,0,1,0,2,43,2,4,5,,24923.83,24121.74,1,122,10,10,2.97
88603,9,2,2,1,18,1,1,2,19,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,1,2,0,2,34,1,4,1,5,9813.36,10994.07,1,130,15,15,3.52
88604,9,2,1,38,,2,2,1,,2,,2,2,1,,5,1,,2,2,2,2,2,2,2,2,2,2,4,4,1,1,0,1,38,2,5,1,5,27348.39,27496.49,1,124,1,1,0.00
88605,9,2,2,37,,3,3,1,,2,,2,1,7,,3,1,2,1,2,2,1,2,2,1,2,2,1,6,6,1,3,0,1,43,1,5,1,3,131325.01,134950.72,2,127,14,14,2.55
88606,9,2,1,66,,3,3,2,,2,,1,1,,,4,3,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,1,1,66,1,4,3,,43435.74,45714.04,1,120,3,3,1.03
88607,9,2,2,21,,3,3,2,,2,,1,1,,,4,1,1,1,2,2,1,2,2,1,2,2,1,4,4,2,0,0,2,21,1,4,1,4,58160.42,58278.29,1,126,7,7,1.65
88608,9,2,2,28,,4,4,2,,2,,1,1,,,1,5,3,1,2,2,1,2,2,1,2,2,1,7,7,3,0,0,2,53,1,4,3,,27666.60,34512.60,2,131,5,5,0.63
88609,9,2,1,67,,1,1,1,,1,1,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,2,2,71,2,5,1,4,11069.23,10842.31,1,120,7,7,2.51
88610,9,2,2,8,,1,1,1,105,,,1,1,,2,,,,2,1,2,2,2,2,1,2,1,1,5,5,0,3,0,1,35,2,1,1,1,15121.08,15489.97,2,121,7,7,1.34
88611,9,2,2,19,,1,1,1,232,2,,1,1,,13,,,,1,2,2,1,2,2,1,2,2,1,4,4,0,0,0,1,48,2,3,1,4,28215.46,28695.12,2,122,15,15,5.00
88612,9,2,1,77,,1,1,1,,1,2,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,1,77,1,4,1,5,12292.28,12392.03,2,127,10,10,4.43
88613,9,2,2,58,,1,1,1,,2,,1,1,,,4,1,,1,2,2,,,,1,2,2,1,2,2,0,0,0,1,51,1,5,1,4,31037.18,35137.55,2,127,,,
88614,9,2,2,35,,2,2,2,,2,,2,2,5,,4,6,2,2,2,2,2,2,2,1,2,2,2,3,3,0,2,0,2,35,2,4,6,,39971.45,40438.19,1,132,5,5,1.19
88615,9,2,2,79,,4,4,2,,2,,1,1,,,3,2,,1,2,2,1,2,2,1,2,2,,3,3,0,1,1,2,59,1,4,4,,22691.74,22667.33,2,131,9,9,2.88
88616,9,1,1,4,,3,3,,,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,2,0,0,1,32,1,5,1,5,22935.92,0.00,1,123,15,15,5.00
88617,9,2,1,2,,3,3,1,34,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,1,1,0,1,38,1,5,1,4,19332.27,19947.19,2,121,15,15,4.28
88618,9,2,1,27,,4,4,2,,2,,1,1,,,2,6,,1,2,2,1,2,2,1,2,2,1,7,5,3,0,0,2,24,1,2,4,,27827.47,27764.61,2,131,5,2,0.33
88619,9,2,2,64,,1,1,1,,2,,2,2,8,,1,1,,2,2,2,2,2,2,2,2,2,2,5,5,0,1,2,1,72,2,4,1,1,11702.00,11363.12,2,127,5,5,0.84
88620,9,2,2,7,,5,6,2,95,,,1,1,,1,,,,1,1,2,1,2,2,,,,,4,4,1,1,0,1,35,2,5,1,5,17133.87,20465.07,2,128,99,99,
88621,9,2,2,40,,1,1,1,,2,,2,1,7,,4,3,2,1,2,2,1,2,2,1,2,2,1,4,4,0,3,0,2,40,2,4,3,,17543.32,19951.65,2,133,2,2,0.25
88622,9,2,2,48,,5,6,2,,2,,2,1,6,,3,1,,1,2,2,1,2,2,,,,,4,4,0,1,0,2,48,2,3,1,,13816.22,14309.27,1,119,5,5,0.95
88623,9,2,2,29,,2,2,1,,2,,2,1,5,,3,1,2,1,2,2,1,2,2,,,,,6,6,2,1,1,1,51,,,1,3,27980.93,29618.91,1,124,3,3,0.31
88624,9,2,1,7,,5,7,1,90,,,1,1,,0,,,,1,1,2,1,2,2,,,,,4,4,1,1,0,1,34,2,5,1,5,19656.02,22773.20,2,127,15,15,5.00
88625,9,2,2,33,,4,4,2,,2,,1,1,,,4,5,2,1,2,2,1,2,2,1,2,2,1,3,3,1,0,1,2,33,1,4,5,,28782.41,28553.39,1,123,9,9,2.99
88626,9,2,2,68,,3,3,2,,2,,1,1,,,4,6,,1,2,2,1,2,2,1,2,2,1,2,1,0,0,2,1,74,1,5,6,,155869.05,153133.39,1,126,14,8,3.82
88627,9,2,2,30,,3,3,2,,2,,1,1,,,4,1,2,1,2,2,1,2,2,1,2,2,1,5,5,2,0,0,2,30,1,4,1,4,41522.58,42249.10,1,122,8,8,1.76
88628,9,2,2,68,,1,1,1,,2,,1,1,,,1,4,,2,2,1,1,2,2,2,2,1,2,3,3,0,1,1,2,68,1,1,4,,8419.72,8062.07,1,128,8,8,2.49
88629,9,2,2,70,,1,1,1,,2,,2,1,9,,2,1,,1,2,2,1,2,2,1,2,2,,5,5,0,1,2,2,70,2,2,1,1,12315.29,13670.09,2,122,14,14,3.16
88630,9,2,1,32,,3,3,1,,2,,1,1,,,5,5,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,2,1,69,1,5,1,5,146787.47,151329.03,2,122,15,15,5.00
88631,9,1,2,23,,5,6,,,2,,2,2,4,,5,5,3,1,2,2,1,2,2,,,,,1,1,0,0,0,2,23,2,5,5,,15420.80,0.00,1,119,4,4,1.27
88632,9,2,2,42,,4,4,2,,2,,1,1,,,5,3,2,1,2,2,1,2,2,1,2,2,1,3,3,1,1,0,2,42,1,5,3,,16954.29,17538.16,2,129,6,6,1.49
88633,9,2,1,30,,5,6,1,,2,,2,2,1,,5,1,,1,2,2,1,2,2,,,,,3,3,1,0,0,1,30,2,5,1,5,22316.08,22972.73,2,121,12,12,
88634,9,2,1,59,,3,3,2,,2,,1,1,,,2,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,1,59,1,2,1,4,43244.80,46882.86,1,122,6,6,1.88
88635,9,2,1,7,,1,1,2,94,,,1,1,,2,,,,2,1,2,2,2,2,,,,,3,3,0,1,0,2,28,2,2,6,,12133.85,12379.44,2,124,15,15,5.00
88636,9,2,2,2,,5,6,2,32,,,1,1,,,,,,1,1,2,1,2,2,,,,,3,3,2,0,0,1,36,1,4,4,,11459.57,12447.00,1,126,2,2,0.30
88637,9,2,1,49,,3,3,2,,2,,1,1,,,5,3,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,0,1,49,1,5,3,,141251.61,141280.78,2,120,9,9,4.88
88638,9,2,1,46,,4,4,2,,2,,1,1,,,3,3,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,0,1,28,1,5,77,,24579.34,25566.97,2,130,99,99,
88639,9,2,1,16,,4,4,1,197,,,1,1,,10,,,,1,2,2,1,2,2,,,,1,5,5,1,1,0,2,43,1,4,5,,13400.63,13313.42,1,124,2,2,0.34
88640,9,2,1,58,,5,7,1,,2,,1,1,,,2,1,,1,2,2,1,2,2,1,2,2,1,5,4,0,1,0,1,58,1,2,1,3,24401.57,25358.30,1,125,7,6,1.11
88641,9,2,2,55,,5,6,1,,2,,2,1,7,,5,1,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,0,1,56,1,5,1,5,22076.46,23278.05,2,128,14,14,4.34
88642,9,2,2,63,,4,4,2,,2,,1,1,,,1,2,,1,1,2,1,2,2,1,1,2,,2,2,0,0,1,2,31,1,5,5,,25919.93,25818.63,2,130,6,6,1.61
88643,9,2,1,33,,3,3,2,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,2,31,1,5,1,4,127633.90,131582.85,2,130,15,15,5.00
88644,9,2,2,17,,3,3,2,213,2,,1,1,,11,,,,1,2,2,1,2,2,1,2,2,1,5,5,0,3,0,2,36,1,2,3,,27522.50,28525.12,1,126,7,7,1.41
88645,9,2,2,70,,2,2,1,,2,,2,1,5,,4,1,,2,2,2,2,2,2,2,2,2,,2,2,0,0,2,1,69,2,5,1,4,12658.45,12238.14,2,125,4,4,1.12
88646,9,1,2,56,,3,3,,,2,,1,1,,,4,3,,1,2,2,1,2,2,,,,,1,1,0,0,0,2,56,1,4,3,,138505.54,0.00,1,130,8,8,3.82
88647,9,2,2,59,,1,1,1,,2,,1,1,,,5,3,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,0,2,59,1,5,3,,15212.98,15918.27,2,128,8,8,4.04
88648,9,2,1,0,4,1,1,2,4,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,2,0,0,2,20,1,3,1,2,5770.33,5650.76,1,120,5,5,0.82
88649,9,2,2,11,,3,3,1,140,,,1,1,,5,,,,1,1,2,1,2,2,1,2,2,1,5,5,0,3,0,1,34,1,3,1,4,14957.16,14718.32,1,130,8,8,1.76
88650,9,2,2,80,,5,6,1,,2,,2,1,7,,1,2,,1,2,1,1,2,1,1,2,1,,1,1,0,0,1,2,80,2,1,2,,20070.01,24875.78,2,132,2,2,0.74
88651,9,2,2,52,,4,4,2,,2,,2,2,2,,4,1,,1,2,2,1,2,2,1,2,2,1,4,4,0,0,1,1,61,2,5,1,,24332.83,25170.81,2,128,7,7,1.65
88652,9,2,2,18,,1,1,1,225,2,,1,1,,13,,,,1,2,2,,,,1,2,2,1,4,4,0,1,0,2,43,,,1,,12929.47,13149.27,1,121,,,
88653,9,2,2,31,,1,1,2,,2,,1,1,,,5,6,2,1,2,2,1,2,2,1,2,2,1,4,2,0,0,0,1,31,1,5,5,,34128.79,35348.44,1,122,15,14,5.00
88654,9,2,2,61,,1,1,1,,2,,2,1,3,,1,1,,2,2,2,2,2,2,2,2,1,2,2,2,0,0,2,2,61,2,1,1,1,10495.87,10050.03,1,128,5,5,1.38
88655,9,2,1,41,,4,4,1,,1,1,1,1,,,4,1,,1,2,2,1,2,2,,,,,4,4,1,1,0,1,41,1,4,1,4,22734.58,22668.56,2,125,15,15,4.32
88656,9,2,2,0,11,2,2,2,12,,,1,1,,,,,,2,1,2,2,2,2,,,,,4,4,2,0,0,1,27,2,2,1,2,4382.53,4494.61,1,119,8,8,2.06
88657,9,2,2,62,,1,1,1,,2,,2,1,7,,1,4,,2,2,2,2,2,2,2,2,1,2,6,6,1,1,1,2,62,2,1,4,,7084.94,9402.65,1,133,99,99,
88658,9,2,1,48,,3,3,1,,2,,1,1,,,5,5,,1,2,2,1,2,2,1,2,2,1,3,1,0,0,0,1,53,,,5,,140493.07,145218.72,2,121,15,9,4.88
88659,9,2,1,63,,4,4,2,,1,1,1,1,,,5,2,,1,2,2,1,2,2,1,2,2,1,5,5,0,1,1,1,63,1,5,2,,11310.87,11239.81,2,129,10,10,2.29
88660,9,2,1,54,,3,3,2,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,1,54,1,4,1,3,96816.14,99287.93,1,131,15,15,5.00
88661,9,2,1,40,,3,3,2,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,4,4,0,2,0,1,40,1,5,1,4,129306.25,128675.05,1,130,15,15,4.12
88662,9,2,1,15,,1,1,1,188,,,1,1,,9,,,,2,1,1,2,2,1,1,2,2,1,6,6,1,3,0,1,34,2,1,1,3,19123.26,18635.08,1,120,7,7,1.14
88663,9,1,1,10,,1,1,,,,,1,1,,4,,,,2,1,1,1,2,1,,,,,3,3,1,1,0,2,33,2,3,4,,11885.42,0.00,1,128,2,2,0.40
88664,9,2,1,51,,5,6,1,,2,,2,2,2,,1,1,,1,2,1,1,2,1,1,2,1,3,6,6,0,3,0,1,51,2,1,1,1,9477.37,9706.23,2,121,6,6,0.92
88665,9,2,2,79,,1,1,1,,2,,2,1,9,,1,2,,2,2,2,2,2,2,2,2,2,,1,1,0,0,1,2,79,2,1,2,,12211.03,14756.63,1,128,2,2,0.68
88666,9,2,2,28,,3,3,1,,2,,1,1,,,4,1,2,1,2,2,1,2,2,1,2,2,1,4,4,2,0,0,1,30,1,4,1,4,72031.53,72894.82,2,125,10,10,2.88
88667,9,1,1,42,,5,6,,,2,,2,1,6,,5,1,,1,2,2,1,2,2,,,,,4,4,0,2,0,1,42,2,5,1,5,20049.48,0.00,2,129,12,12,
88668,9,2,2,68,,1,1,2,,2,,2,2,3,,2,5,,2,2,2,1,2,2,2,2,2,2,7,7,1,3,1,2,43,1,3,1,4,8344.78,8103.12,1,126,6,6,0.67
88669,9,2,2,7,,2,2,1,94,,,1,1,,1,,,,1,1,2,1,2,2,,,,,7,7,2,3,0,2,28,1,3,1,3,9793.63,11256.46,1,120,8,8,1.28
88670,9,2,1,9,,3,3,1,114,,,1,1,,3,,,,1,1,2,1,2,2,1,2,2,1,5,5,0,2,0,2,39,1,3,1,3,30615.14,30619.51,1,120,14,14,2.82
88671,9,2,1,4,,3,3,2,48,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,2,0,0,1,30,1,3,1,5,32502.43,33665.43,1,130,10,10,2.85
88672,9,2,1,3,,2,2,1,39,,,1,1,,,,,,1,1,2,1,2,2,,,,,6,6,1,3,0,1,36,1,3,1,2,17141.75,17842.68,2,125,7,7,1.29
88673,9,2,2,26,,5,6,1,,2,,2,2,1,,5,1,2,1,2,2,1,2,2,1,2,2,1,5,5,0,0,1,1,61,2,2,6,,18137.48,18959.27,2,128,9,9,2.11
88674,9,2,2,27,,4,4,2,,2,,1,1,,,2,1,2,1,2,2,1,2,2,1,2,2,1,3,3,0,1,0,1,39,1,2,1,2,26774.13,27046.92,2,131,1,1,0.08
88675,9,2,1,6,,4,4,2,74,,,1,1,,0,,,,1,1,2,1,2,2,,,,,4,4,0,2,0,1,40,1,5,1,5,17788.46,20609.47,2,129,15,15,4.22
88676,9,2,2,80,,4,4,1,,2,,1,1,,,1,2,,1,2,2,1,2,2,1,2,2,,7,7,0,1,3,1,62,1,3,1,4,24416.69,24390.43,2,127,15,15,2.79
88677,9,2,2,31,,1,1,1,,2,,1,1,,,4,1,1,1,2,2,1,2,2,1,2,2,1,4,4,1,0,0,1,32,1,2,1,4,45224.95,47306.65,2,127,15,15,5.00
88678,9,2,1,75,,4,4,1,,2,,1,1,,,3,4,,1,2,2,1,2,2,1,2,2,,6,6,0,0,3,1,54,1,2,1,3,11895.86,16875.16,2,133,14,14,2.61
88679,9,2,1,7,,3,3,2,88,,,1,1,,1,,,,1,1,2,1,2,2,,,,,7,7,0,4,0,2,38,1,4,1,5,42809.19,42517.71,1,122,14,14,2.18
88680,9,2,2,38,,4,4,2,,2,,2,2,3,,4,1,2,1,2,2,1,2,2,1,2,2,1,6,6,1,1,0,1,43,2,4,1,4,28725.05,28779.68,2,123,9,9,1.92
88681,9,2,1,8,,2,2,1,100,,,1,1,,2,,,,1,1,2,1,2,2,1,2,2,1,5,5,0,3,0,2,30,1,4,4,,10351.53,10512.29,1,124,10,10,2.59
88682,9,2,1,19,,5,6,1,231,2,,1,1,,13,,,,1,2,2,1,2,2,1,2,2,1,3,3,1,0,0,2,45,2,3,3,,11796.64,12038.30,2,132,4,4,0.74
88683,9,2,2,6,,3,3,2,73,,,1,1,,0,,,,1,1,2,1,2,2,,,,,5,5,2,1,0,2,31,1,4,1,4,29772.79,29297.36,1,122,9,9,2.22
88684,9,2,2,28,,1,1,1,,2,,1,1,,,3,5,2,1,2,2,2,2,1,1,2,2,1,3,3,0,0,1,1,59,2,1,1,4,28612.52,29052.74,1,121,8,8,2.24
88685,9,2,1,15,,5,6,2,184,,,2,1,3,9,,,,1,1,1,1,2,1,,,,,4,4,0,2,0,1,45,2,3,1,1,9991.07,10843.68,2,129,10,10,2.88
88686,9,2,2,54,,3,3,2,,2,,1,1,,,4,3,,1,2,2,1,2,2,1,2,2,1,3,3,1,0,0,1,23,1,3,5,,52378.06,54066.79,2,126,6,6,1.34
88687,9,2,1,3,,3,3,2,43,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,1,2,0,1,33,1,1,1,1,23675.08,24218.39,2,123,8,8,1.76
88688,9,2,2,17,,4,4,1,212,2,,1,1,,11,,,,1,2,2,1,2,2,1,2,2,1,5,5,0,2,0,1,50,1,4,1,4,17053.50,19551.98,2,133,10,10,2.38
88689,9,2,2,41,,1,1,2,,2,,2,2,6,,2,1,2,2,2,2,2,2,2,2,2,1,2,7,7,1,3,0,1,46,2,3,1,2,20321.50,25969.45,1,126,99,99,
88690,9,2,1,7,,1,1,1,85,,,1,1,,0,,,,2,1,2,2,2,2,,,,,6,6,0,4,0,2,40,2,1,5,,10346.66,10628.29,1,121,1,1,0.11
88691,9,2,1,26,,5,6,1,,2,,1,1,,,5,6,,1,2,2,1,2,2,1,2,2,1,3,1,0,0,0,2,21,1,4,6,,22914.17,21661.60,1,129,12,6,2.12
88692,9,2,1,71,,3,3,1,,1,2,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,2,69,1,4,1,4,66880.32,66708.95,2,132,15,15,5.00
88693,9,2,1,7,,4,4,2,88,,,1,1,,0,,,,1,1,2,1,2,2,,,,,4,4,0,3,0,2,55,1,4,2,,12211.75,12545.21,2,126,6,6,1.23
88694,9,2,2,19,,5,7,1,236,2,,1,1,,12,,,,1,2,2,1,2,2,1,2,2,1,6,1,0,1,0,2,52,,,3,,9110.24,9006.73,2,125,7,4,1.64
88695,9,2,1,35,,2,2,2,,2,,2,2,4,,1,6,,2,2,2,2,2,2,2,2,2,2,5,5,1,1,0,2,31,2,3,6,,23097.16,26828.20,2,129,3,3,0.37
88696,9,2,2,47,,2,2,2,,2,,2,2,2,,5,1,,1,2,2,1,2,2,,,,,3,3,0,1,0,1,46,2,5,1,5,27626.42,27704.36,2,129,15,15,5.00
88697,9,1,1,47,,4,4,,,2,,1,1,,,4,6,,1,2,2,1,2,2,,,,,3,3,0,0,0,1,23,1,5,5,,21268.82,0.00,2,129,14,14,3.72
88698,9,2,1,1,19,3,3,1,20,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,2,0,0,2,25,1,4,1,5,14492.69,14610.31,2,121,7,7,1.34
88699,9,2,2,42,,1,1,1,,2,,2,2,5,,1,1,2,2,2,1,2,2,1,2,2,1,2,6,6,0,2,0,2,42,2,1,1,,20503.98,21073.20,1,128,5,5,0.61
88700,9,2,2,21,,1,1,1,,2,,2,2,4,,3,5,2,1,2,2,1,2,2,1,2,2,1,2,2,1,0,0,2,21,2,3,5,,22264.07,21864.18,1,120,1,1,0.25
88701,9,2,1,3,,4,4,2,42,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,1,1,0,2,37,1,4,1,4,15624.44,16137.09,2,130,9,9,2.47
88702,9,2,2,20,,3,3,2,,2,,1,1,,,3,5,2,1,2,2,1,2,2,1,2,2,1,4,4,0,2,0,2,41,2,4,3,,51642.14,52145.97,1,131,8,8,1.86
88703,9,2,2,47,,4,4,2,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,5,5,0,1,0,1,54,1,3,1,4,20977.42,22223.34,2,130,15,15,3.55
88704,9,2,2,29,,3,3,1,,2,,1,1,,,4,5,2,1,2,2,1,2,2,1,2,2,1,3,1,1,0,0,2,27,1,4,5,,78605.47,78764.78,2,121,4,2,0.71
88705,9,2,2,8,,4,4,2,108,,,1,1,,2,,,,1,1,2,1,2,2,1,2,2,1,6,6,1,3,0,2,36,1,5,1,3,9745.93,9726.79,2,126,10,10,2.09
88706,9,2,1,61,,1,1,2,,2,,1,1,,,3,6,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,1,1,61,1,3,6,,6310.77,6197.66,1,131,14,14,4.87
88707,9,2,2,23,,4,4,1,,2,,1,1,,,2,5,2,1,2,2,1,2,2,1,2,2,1,6,6,1,1,1,1,62,1,2,1,2,26735.26,27067.27,2,131,7,7,1.10
88708,9,2,2,49,,5,6,2,,2,,2,1,5,,1,1,,1,2,1,1,2,1,1,2,1,,6,6,0,3,1,1,47,2,1,1,1,11282.85,11685.49,1,119,5,5,0.68
88709,9,2,2,25,,3,3,2,,2,,1,1,,,5,6,2,1,2,2,1,2,2,1,2,2,1,2,1,0,0,0,1,33,2,5,6,,79420.31,77732.62,1,119,15,15,5.00
88710,9,2,1,0,4,2,2,1,5,,,1,1,,,,,,2,1,2,2,2,2,,,,,4,4,1,1,0,1,28,2,2,1,3,7174.27,7090.31,1,127,2,2,0.37
88711,9,2,2,9,,2,2,1,109,,,1,1,,2,,,,2,1,2,2,2,2,1,2,2,1,6,6,0,3,0,1,46,2,1,1,4,16992.72,16953.60,2,122,3,3,0.31
88712,9,2,1,0,0,3,3,2,1,,,1,1,,,,,,1,1,2,1,2,2,,,,,3,3,1,0,0,1,19,1,2,,,14235.28,13968.87,1,126,2,2,0.44
88713,9,2,2,51,,3,3,1,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,1,54,1,4,1,4,215432.12,223386.39,2,127,15,15,5.00
88714,9,2,1,60,,2,2,1,,1,2,1,1,,,3,1,,1,2,2,1,2,2,,,,,5,5,0,1,2,1,60,1,3,1,3,12033.69,11622.92,2,127,15,15,5.00
88715,9,2,1,0,7,4,4,2,7,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,2,1,0,2,57,1,3,5,,5234.38,5839.57,2,119,7,7,1.73
88716,9,2,1,0,6,2,2,1,7,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,1,2,0,2,35,2,3,1,,4266.84,4216.90,2,133,1,1,0.02
88717,9,2,2,34,,3,3,1,,2,,1,1,,,5,6,1,1,2,2,1,2,2,,,,,5,4,0,2,0,1,38,,,1,5,76941.21,79065.47,1,125,10,8,2.06
88718,9,1,1,36,,5,6,,,1,1,1,1,,,5,1,,1,2,2,,,,,,,,5,5,0,3,0,1,36,1,5,1,,27244.58,0.00,2,123,,,
88719,9,2,1,61,,1,1,1,,2,,2,1,9,,1,1,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,1,1,61,2,1,1,3,8083.00,8295.48,1,121,7,7,1.99
88720,9,2,2,28,,4,4,2,,2,,1,1,,,3,5,2,1,2,2,1,2,2,1,2,2,1,3,3,0,0,0,2,46,1,4,5,,20344.61,19920.81,1,123,6,6,1.49
88721,9,2,2,42,,4,4,2,,2,,1,1,,,5,1,2,1,2,2,1,2,2,1,2,2,1,5,5,0,3,0,1,47,1,3,1,5,18115.08,18153.97,2,131,8,8,1.76
88722,9,2,2,80,,3,3,1,,2,,2,2,7,,2,2,,1,2,2,1,2,2,1,1,2,,1,1,0,0,1,2,80,2,2,2,,35580.98,37812.83,1,125,4,4,1.27
88723,9,2,2,80,,3,3,1,,2,,1,1,,,4,2,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,1,69,1,9,3,,45294.85,65615.39,2,133,10,10,4.53
88724,9,2,2,60,,4,4,1,,2,,1,1,,,2,3,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,1,2,60,1,2,3,,21210.99,20999.68,1,119,99,99,
88725,9,2,1,31,,1,1,2,,2,,2,2,4,,3,1,,2,2,2,2,2,2,2,2,2,2,3,1,0,0,0,1,32,2,3,1,,37547.15,37750.49,1,132,14,3,1.02
88726,9,2,2,14,,5,6,1,180,,,1,1,,8,,,,1,1,2,1,2,2,1,2,2,1,5,5,0,3,0,1,45,2,5,1,5,16484.53,15960.32,2,128,15,15,3.87
88727,9,2,1,13,,3,3,1,169,,,1,1,,7,,,,1,1,2,1,2,2,1,2,2,1,6,6,0,3,1,2,51,2,3,1,5,42305.46,43266.35,2,132,15,15,3.68
88728,9,2,2,52,,1,1,1,,2,,1,1,,,4,4,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,2,20,1,3,5,,23184.22,24259.06,2,127,8,8,2.97
88729,9,2,2,69,,3,3,2,,2,,1,1,,,4,5,,1,2,2,1,2,2,1,2,2,1,2,1,0,0,2,2,69,1,4,5,,182886.01,181178.61,2,123,6,5,2.02
88730,9,2,2,0,6,5,6,1,7,,,1,1,,,,,,1,1,2,1,2,2,,,,,3,3,1,0,0,1,34,1,5,1,5,14594.33,14825.66,2,121,15,15,5.00
88731,9,2,1,50,,2,2,1,,2,,2,2,1,,4,1,,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1,50,2,4,1,,22307.44,25072.64,2,121,3,2,0.76
88732,9,2,1,22,,1,1,1,,2,,1,1,,,4,5,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,0,1,46,1,4,1,5,39066.59,41694.03,1,128,8,8,2.61
88733,9,2,2,50,,4,4,2,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,4,4,0,1,0,1,52,1,3,1,4,26853.26,31501.10,2,120,77,77,
88734,9,2,1,10,,5,6,2,126,,,1,1,,4,,,,1,1,1,1,2,1,1,2,2,1,5,5,0,3,0,2,35,2,3,1,3,7878.16,7796.47,2,130,10,10,2.46
88735,9,2,2,1,15,4,4,1,16,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,1,0,0,2,37,1,4,6,,6513.20,6734.99,2,133,15,15,5.00
88736,9,2,1,8,,2,2,2,105,,,1,1,,2,,,,1,1,2,1,2,2,1,2,2,1,5,1,0,3,1,2,70,1,2,77,,9627.10,10805.94,1,119,6,1,0.00
88737,9,2,1,11,,1,1,1,142,,,1,1,,5,,,,1,1,2,1,2,2,1,2,2,1,4,4,1,1,0,1,31,1,4,1,4,13410.06,16006.65,1,125,6,6,1.03
88738,9,2,2,58,,4,4,1,,1,2,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,1,59,1,3,1,5,20608.55,21549.48,2,133,15,15,5.00
